NtAcceptConnectPort,NtAccessCheck,NtAccessCheckAndAuditAlarm,NtAccessCheckByType,NtAddAtom,NtAdjustGroupsToken,NtAdjustPrivilegesToken,NtAlertThread,NtAllocateLocallyUniqueId,NtAllocateUuids,NtAllocateVirtualMemory,NtAlpcAcceptConnectPort,NtAlpcCreatePort,NtAlpcCreateResourceReserve,NtAlpcCreateSecurityContext,NtAlpcDeleteSectionView,NtAlpcSetInformation,NtApphelpCacheControl,NtAssignProcessToJobObject,NtCallbackReturn,NtCancelIoFile,NtCancelTimer,NtClearEvent,NtClose,NtCompareTokens,NtContinue,NtCreateDebugObject,NtCreateDirectoryObject,NtCreateEvent,NtCreateFile,NtCreateKey,NtCreateMailslotFile,NtCreateMutant,NtCreateNamedPipeFile,NtCreatePrivateNamespace,NtCreateSection,NtCreateSemaphore,NtCreateThreadEx,NtCreateTransaction,NtCreateUserProcess,NtDelayExecution,NtDeleteAtom,NtDeleteKey,NtDeleteValueKey,NtDeviceIoControlFile,NtDuplicateObject,NtDuplicateToken,NtEnumerateKey,NtEnumerateValueKey,NtFindAtom,NtFlushBuffersFile,NtFlushInstructionCache,NtFs,NtGetContextThread,NtGetNextThread,NtGetNlsSectionPtr,NtIsProcessInJob,NtLockFile,NtLockVirtualMemory,NtMapViewOfSection,NtNotifyChangeDirectoryFile,NtNotifyChangeKey,NtOpenDirectoryObject,NtOpenFile,NtOpenKey,NtOpenMutant,NtOpenProcess,NtOpenThread,NtPlugPlayControl,NtPowerInformation,NtPrivilegeCheck,NtPrivilegedServiceAuditAlarm,NtProtectVirtualMemory,NtQueryAttributesFile,NtQueryDebugFilterState,NtQueryDefaultLocale,NtQueryDirectoryFile,NtQueryEaFile,NtQueryFullAttributesFile,NtQueryInformationFile,NtQueryInformationJobObject,NtQueryInformationProcess,NtQueryInformationThread,NtQueryInformationToken,NtQueryMultipleValueKey,NtQueryPerformanceCounter,NtQuerySecurityAttributesToken,NtQuerySecurityObject,NtQuerySystemInformation,NtQueryTimerResolution,NtQueryVirtualMemory,NtQueryVolumeInformationFile,NtQueueApcThread,NtRaiseException,NtRaiseHardError,NtReadFile,NtReadVirtualMemory,NtReleaseMutant,NtReleaseSemaphore,NtRemoveIoCompletionEx,NtReplyPort,NtReplyWaitReceivePort,NtRequestPort,NtResetEvent,NtRollbackTransaction,NtSetContextThread,NtSetEvent,NtSetInformationFile,NtSetInformationObject,NtSetInformationProcess,NtSetSystemInformation,NtSetValueKey,NtSuspendThread,NtTestAlert,NtTraceEvent,NtWaitForSingleObject,NtWriteFile,NtYieldExecution,Digital Sign,PE32/PE64,BL Import,Import,Export,Resource,BL String,String,Label
0,1791,160,45,0,2,22,112,0,0,210,21,3,0,287,5,1,0,0,196,0,21,243,7962,22,57,0,0,2943,483,85,0,38,0,0,58,45,54,0,0,111,0,14,1,3291,72,18,149,0,12,56,0,270,0,0,0,0,0,0,73,0,1,14,174,2656,0,206,3687,277,417,0,0,123,29,0,0,122,0,0,183,0,2059,239,578,0,27,24,0,1237,0,670,35,8,3,0,75,0,1158,6,2,0,2,40,1,0,0,6764,130,282,191,1,72,0,51,1217,4077,198,45,0,0,5,10,0,0,6,3536,1
0,1649,105,44,0,2,18,76,0,0,184,21,2,0,222,5,1,0,0,196,0,20,178,6475,14,59,0,0,2408,372,63,0,23,0,0,54,43,57,0,0,112,0,13,0,2452,64,15,472,0,10,50,0,275,0,0,0,0,0,0,69,0,1,11,158,1842,0,150,2792,258,438,0,0,109,28,0,0,122,0,0,185,0,2054,283,422,0,22,16,0,1237,0,766,34,6,3,0,74,40,762,7,2,0,2,45,1,0,0,6545,127,288,187,1,53,0,54,1211,3865,204,51,0,0,9,39,0,0,0,621,1
1,1861,52,44,5,4,22,84,2,1,539,33,2,1,231,6,3,10,0,6255,0,23,416,9807,0,62,0,2,2901,723,46,0,226,1,1,116,25,65,0,2,87,0,14,0,2658,165,193,622,708,1250,63,22,495,0,2,0,0,1,0,273,0,2,14,335,3717,0,875,3634,0,442,1,0,212,150,93,8,318,0,492,691,0,2538,703,617,2,2544,0,0,1293,0,850,526,6,3,0,168,3048,992,53,4,30,64,41,1,0,0,6822,187,316,385,2,64,1,70,104,5221,230,28,0,0,25,155,3483,2,14,16358,1
3,1627,57,41,8,2,20,78,0,0,410,26,2,0,244,8,1,10,0,291,0,20,189,9493,8,57,0,0,2714,400,54,0,66,0,0,107,25,57,0,2,91,2,17,8,2677,116,41,645,94,15,56,0,343,0,0,0,1,0,0,203,2,1,19,277,4618,1,758,6719,2,443,1,0,230,106,65,10,303,0,62,280,0,2212,340,783,0,109,0,22,1279,0,997,76,6,3,0,60,59,347,26,10,6,78,39,1,0,0,6932,98,303,296,1,126,0,63,130,4124,213,29,0,0,26,75,0,6,1,385,1
6,1711,69,67,19,1,23,119,0,0,789,56,5,6,259,5,8,3,0,12255,0,25,277,11155,12,80,0,0,3092,483,279,0,47,0,0,208,43,83,0,1,191,0,13,8,2969,144,63,1754,304,35,64,20,304,0,0,0,0,0,13,329,1,48,17,325,6632,10,851,3678,16,432,2,1,388,233,93,80,171,0,77,238,0,2485,451,1175,2,631,2,16,1392,1,1213,76,12,8,0,124,185,796,11,8,9,38,47,0,0,0,6680,142,360,324,77,79,0,93,898,6942,242,16,1,0,6,14,0,22,0,5517,1
3,1766,36,45,7,2,15,86,4,1,490,22,5,1,330,4,3,10,0,3245,0,14,312,8969,0,43,0,2,2944,677,40,0,139,1,1,101,9,43,0,2,56,0,0,0,2967,131,144,569,308,104,46,22,327,0,2,0,0,1,0,202,0,2,16,355,3302,2,700,5860,0,294,1,0,224,159,64,10,248,0,194,394,1,2260,701,822,2,182,0,0,1362,0,755,349,2,0,0,125,987,691,32,6,10,36,23,0,0,0,930,108,196,355,30,27,1,51,69,5390,131,17,0,0,41,66,0,0,0,817,1
0,1782,141,62,2,2,23,86,0,0,355,34,3,2,299,6,4,0,0,233,0,20,199,8482,22,55,0,0,2860,467,94,0,48,0,0,106,55,61,0,0,115,0,13,11,2835,84,31,156,7,12,61,0,285,0,0,0,0,0,0,214,0,8,12,288,3157,8,394,3944,387,443,1,0,210,120,31,1,147,0,33,205,0,2171,307,842,0,112,26,9,1655,0,784,56,8,3,0,102,59,1055,7,6,0,2,39,1,0,0,6706,149,344,206,1,76,0,68,1250,4094,229,52,0,0,35,119,1,1,1,636,1
1,1781,64,44,5,4,20,87,2,1,488,33,2,1,192,6,3,10,0,6769,0,22,212,7531,8,62,0,2,2543,486,54,0,54,1,1,112,24,66,0,2,92,0,14,0,2402,118,83,656,164,1258,58,22,431,0,2,0,0,1,0,213,0,3,17,338,2435,0,438,3106,0,426,1,0,215,149,93,8,329,0,155,477,0,2317,445,476,4,2550,0,0,1288,0,753,314,6,3,0,88,888,464,19,4,30,64,40,1,0,0,6524,110,312,378,2,67,1,71,108,4786,289,27,0,0,5,11,0,0,0,652,1
0,1756,132,48,2,2,19,82,0,0,178,22,2,0,298,6,1,0,0,286,0,20,197,7692,20,52,0,0,2852,438,72,0,33,0,0,62,44,49,0,0,115,3,13,0,2954,70,18,472,0,16,56,0,274,0,0,0,0,0,0,76,0,1,11,174,2527,0,188,3623,387,442,0,0,114,42,0,0,127,0,0,187,0,2076,262,534,0,38,24,0,1248,0,768,36,6,3,0,104,1,1007,10,4,0,4,37,1,0,0,6624,156,300,180,1,56,0,46,1225,3947,210,53,0,0,113,411,0,32,3,2862,1
1,2011,143,66,5,4,26,113,2,1,781,37,3,1,324,6,3,10,0,6802,0,22,322,9916,18,69,0,2,3122,685,87,0,84,1,1,158,52,72,0,2,126,0,14,0,3221,135,89,656,164,1248,64,22,414,0,2,0,0,1,0,244,0,3,17,409,3703,0,533,4832,387,424,1,0,314,190,93,9,344,0,155,414,1,2529,459,778,4,2569,24,0,1318,0,768,227,6,3,0,144,811,1196,19,4,30,64,46,1,0,0,6881,171,308,392,2,74,1,79,1238,4982,288,61,0,0,2,11,0,0,0,624,1
1,461,26,41,0,0,18,65,2,0,330,19,4,0,365,6,0,0,0,156,0,14,149,6294,6,35,0,0,2588,250,33,0,5,0,0,9,4,35,8,0,74,0,6,0,2466,63,21,85,4,12,81,0,121,0,0,0,0,0,0,15,0,3,12,150,1941,0,191,3931,0,245,0,0,70,16,80,2,39,0,14,36,0,1181,7231,693,4,56,0,29,893,0,686,20,2,3,0,415,1,355,2,6,3,14,25,0,0,0,628,419,620,163,0,21,0,38,35,3933,333,9,0,0,81,205,0,41,0,7178,1
39,44658,42785,180,64,2,15,167,0,0,5309,163,2,0,344,5,1,90,0,1080,0,67,413,98342,20,58,0,0,3884,1034,148,0,362,0,0,1004,261,396,0,45,8140,0,13,368,3521,802,330,3678,668,12,51,0,280,0,0,0,0,0,0,8375,0,46,191,6766,27718,7031,6813,7339,421,249,18,0,4268,1451,31,94,22211,0,109,675,0,47853,46036,7382,0,2367,24,196,2249,0,2084,357,6,42660,0,202,319,8362,19,92,117,314,41,1,0,0,4153,212,303,1761,1,240,0,820,1688,47269,255,52,0,0,3,9,0,0,0,961,1
1,1466,40,18,0,2,13,32,0,0,193,21,3,0,74,7,1,2,0,99,0,20,335,5547,0,49,0,0,1217,600,14,0,193,0,0,61,21,47,0,0,68,0,13,0,921,43,147,394,498,14,50,0,451,0,0,0,0,0,0,153,0,2,4,92,1732,1,691,1225,0,433,0,0,178,34,33,2,123,0,355,684,0,2600,799,229,0,36,0,0,1239,0,805,554,4,4,0,170,1407,870,45,8,3,12,36,1,0,0,6620,205,304,176,1,41,0,46,116,1673,210,7,0,0,35,127,5,2,2,6340,1
1,1827,132,54,0,2,19,81,0,0,296,24,2,0,292,7,1,5,0,268,0,20,426,9994,20,55,0,0,3038,699,72,0,220,0,0,114,48,51,0,1,116,0,13,0,2806,95,159,474,499,14,56,0,397,0,0,0,0,0,0,179,0,2,15,226,3628,1,834,3884,387,440,0,0,279,72,35,3,131,0,339,544,0,2424,769,637,0,97,24,0,1279,0,807,383,6,3,0,142,1249,1571,42,10,3,12,39,1,0,0,6969,191,300,190,1,56,0,51,1255,4348,210,54,0,0,44,100,15,2,9,1889,1
2,1660,84,39,8,2,19,106,0,0,393,25,3,0,255,7,5,12,0,105,0,21,200,7678,8,52,0,0,2857,395,55,0,29,0,0,117,29,57,0,1,133,0,15,1,3104,86,39,154,4,10,61,5,295,0,0,0,0,0,0,237,0,3,16,224,2647,0,377,2965,27,404,0,0,399,85,31,3,274,0,40,257,0,2095,274,593,0,72,0,0,1255,1,677,54,8,3,0,86,249,654,6,10,6,22,34,1,0,0,6531,142,348,241,1,81,0,65,133,4021,235,12,0,0,7,12,2,1,0,537,1
1,783,74,105,10,0,56,260,0,0,1593,114,12,3,517,14,17,29,1,251,0,18,271,19754,92,91,0,0,4850,660,651,0,91,8,0,1642,115,104,8,9,81,0,53,15,4364,262,109,1070,91,12,57,2,931,0,0,0,0,0,0,618,1,53,74,666,8959,1,1738,7952,0,404,9,2,929,448,111,68,740,0,338,1420,0,2731,1927,2593,22,394,2,525,3719,0,8396,148,4,4,0,174,648,450,67,6,3,10,54,0,0,0,7022,1346,555,401,3,314,0,132,71,8042,776,18,0,0,30,112,0,0,0,396,1
4,1772,98,63,7,2,31,84,2,0,833,43,9,0,264,13,4,25,1,410,0,21,410,11600,15,67,0,0,2931,605,98,0,62,0,0,374,47,73,0,4,88,0,16,8,2632,149,67,327,166,22,60,3,345,0,0,0,0,0,0,512,1,3,25,395,5596,1,1288,6761,3,431,2,0,462,322,95,10,671,0,110,324,0,4124,603,2028,2,171,34,962,1365,1,1490,87,6,110,0,103,317,457,15,10,6,2678,42,1,0,0,6864,143,349,444,1,104,0,85,277,17437,237,20,0,0,3,152,0,9,0,311,1
0,1686,72,30,0,1,21,104,0,0,238,19,3,0,227,4,0,0,0,314,0,25,489,8505,6,55,0,0,2866,496,48,0,180,0,0,93,19,48,0,0,293,0,14,1,2916,97,127,413,512,46,57,0,349,0,0,0,0,0,0,2327,0,1,11,132,3398,1,605,3489,20,425,0,0,64,12,0,0,115,0,320,348,0,1975,6947,456,0,542,0,0,1362,0,630,223,10,3,0,26,345,1236,43,2,1,4,36,0,0,0,6997,70,309,190,260,64,0,46,297,4407,201,14,0,0,17,32,145,0,0,285,1
1,1957,143,56,8,4,23,90,2,1,629,36,2,1,288,6,3,10,0,6094,0,23,263,9435,20,65,0,2,2915,634,87,0,80,1,1,166,53,68,0,2,131,0,14,0,2767,133,85,640,166,1172,63,22,423,0,2,0,0,1,0,317,0,2,18,417,3462,0,508,4425,387,440,1,0,325,203,62,19,342,0,155,469,1,2667,539,744,2,2495,24,0,1327,0,869,279,6,3,0,210,2242,1177,17,6,29,62,43,1,0,0,6757,240,324,388,2,74,1,75,1243,4881,233,68,0,0,99,345,0,65,1,2777,1
1,1821,64,44,5,4,22,87,2,1,527,33,2,1,239,6,3,10,0,6290,0,23,205,8008,8,60,0,2,2786,512,53,0,47,1,1,116,25,63,0,2,89,0,14,0,2697,127,79,622,164,1255,63,22,420,0,2,0,0,1,0,221,0,2,17,337,2716,0,427,3466,0,441,1,0,210,153,93,16,324,0,154,440,1,2397,476,476,2,2562,0,0,1293,0,848,276,6,3,0,84,1536,441,16,6,30,64,38,1,0,0,6530,108,324,384,2,66,1,68,105,4831,233,28,0,0,19,34,0,16,0,1433,1
1,1948,67,160,10,2,20,104,0,0,1543,47,4,1,370,5,6,6,1,3928,0,21,206,21904,10,83,0,0,2976,2341,127,0,60,0,0,173,45,83,0,3,1691,0,13,3,2826,167,94,985,163,1252,62,1,439,0,0,0,0,0,0,328,0,19,22,1805,13023,9,2358,12139,4,525,1,0,360,1576,93,10,5488,0,133,2201,0,2395,4671,3263,4,2622,2,16,1337,0,1403,605,8,3,0,8065,968,1217,30,4,30,64,57,1,0,0,8546,645,354,262,1,79,0,90,117,8308,319,34,0,0,2,7,0,3,1,429,1
11,1695,66,68,28,1,24,85,0,0,1043,63,6,3,250,5,4,6,0,12946,0,26,424,12114,16,101,0,0,2910,481,80,0,67,0,0,293,34,101,0,2,378,0,13,18,2814,156,68,2803,460,36,55,40,286,0,0,0,0,0,26,426,0,30,16,341,8283,2,1008,3385,26,447,3,2,424,239,2,12,151,0,37,261,0,2437,610,1152,4,1430,0,12,1569,3,1598,86,18,3,0,52,178,1067,11,9,14,62,51,0,0,0,6869,94,314,421,201,77,0,111,1700,8257,208,20,0,0,0,0,0,0,0,1386,1
0,1593,53,32,0,2,16,76,0,0,142,20,2,0,230,6,1,0,0,83,0,20,141,5963,8,49,0,0,2516,277,39,0,4,0,0,29,18,46,0,0,78,0,13,0,2535,59,15,470,0,12,56,0,265,0,0,0,0,0,0,44,0,1,11,117,1678,0,114,2465,0,431,0,0,54,7,0,0,112,0,0,156,0,1862,224,259,0,3,0,0,1219,0,759,31,6,3,0,18,2,279,6,5,0,2,34,1,0,0,6430,64,300,176,1,49,0,43,96,3869,210,15,0,0,29,44,0,4,0,533,1
2,1598,53,30,8,2,16,75,0,0,299,20,2,0,232,7,0,12,0,100,0,20,158,6489,8,52,0,0,2536,302,45,0,15,0,0,97,26,49,0,1,78,0,14,0,2487,80,36,137,4,12,49,0,282,0,0,0,0,0,0,163,0,4,17,214,1923,0,212,2476,0,424,0,0,323,67,0,4,262,0,32,225,0,2076,273,301,0,64,0,0,1261,1,660,54,6,3,0,28,281,293,8,10,6,22,37,1,0,0,6392,72,284,205,1,65,0,49,127,3811,202,13,1,0,6,12,0,53,0,9608,1
1,1944,141,58,5,3,25,88,2,1,567,33,2,1,287,5,3,10,0,6407,0,22,257,9286,18,57,0,1,2876,640,86,0,77,1,1,161,51,59,0,2,128,0,14,0,2783,127,82,624,164,1248,63,23,414,0,2,0,0,1,0,267,0,3,17,409,3384,0,494,4408,387,443,1,0,293,193,93,20,337,0,154,467,0,2597,657,732,2,2598,24,0,1324,0,868,280,6,4,0,150,1521,1140,16,4,30,64,36,1,0,0,6731,178,324,382,2,73,1,65,1232,4900,230,67,0,0,10,102,0,26,0,2287,1
1,1768,64,44,5,4,20,85,2,1,490,33,2,1,181,6,3,10,0,6665,0,23,209,7318,8,61,0,2,2423,461,54,0,51,1,1,111,24,65,0,2,91,0,14,0,2220,121,80,656,164,1249,58,22,431,0,2,0,0,1,0,212,0,3,17,338,2347,0,425,3012,0,425,1,0,214,149,93,8,327,0,154,470,0,2290,410,467,4,2526,0,0,1275,0,873,308,6,3,0,75,875,447,15,4,30,64,39,1,0,0,6532,97,312,377,2,67,1,70,108,4743,289,28,0,0,3,10,0,0,0,1099,1
2,1658,44,82,46,1,20,86,1,0,63354,34,5,0,214,5,4,18,0,8480,2,24,340,16825,5,56,0,0,2874,872,84,0,101,0,0,179,34,55,0,1,325,9,16,1,3001,183,50,1669,139,204,69,9,481,0,0,0,0,9,13,301,7,1,11,1945,8871,1,1712,13123,15,432,0,0,222,905,125,15,2143,0,196,448,0,2860,907,1996,0,970,0,110,1391,0,1137,289,12,343,0,186,307,712,56,10,8,24,26,0,0,0,8243,202,429,346,191,117,0,61,798,4726,301,76,0,0,3,30,0,8,0,119,1
1,1736,140,54,12,2,21,86,0,0,1031,37,4,0,258,6,3,46,0,728,0,22,250,268593,20,56,0,0,3132,2896,1326,0,124,0,0,403,62,70,0,2,309,1,18,457,2848,146,37,1290,213,19,62,6,757,0,0,0,0,0,0,489,11,4,19,34677,11861,0,2409,14619,393,432,3,0,415,83287,124,12,186201,0,271,861,0,5213,2365,2589,0,160,24,16,1325,0,1270,1001,6,1643,0,221,155,1073,32,8,3,12,42,1,0,0,7594,224,408,563,1,779,0,85,1302,4413,301,243,0,0,3,4,0,4,0,353,1
1,1828,64,46,5,4,22,88,2,1,567,34,2,1,243,6,3,10,0,6352,0,23,207,8095,8,62,0,2,2810,490,53,0,51,1,1,118,27,65,0,2,89,0,14,0,2749,131,85,622,164,1257,63,22,412,0,2,0,0,1,0,265,0,2,19,347,2774,0,453,3510,0,443,1,0,263,157,62,14,327,0,155,394,1,2509,635,494,2,2598,0,0,1313,0,861,231,6,3,0,247,2001,444,15,6,30,64,40,1,0,0,6605,271,324,378,2,66,1,72,115,4911,233,28,0,0,120,423,0,51,6,5344,1
52,2083,59,186,26,2,52,107,8,0,6132,112,6,0,320,55,12,182,1,2051,0,25,1764,46713,33,138,0,0,6584,4641,172,0,585,0,0,1658,118,257,0,61,3803,0,34,1,3197,1021,419,1697,1407,61,106,0,6338,0,0,0,0,0,0,2921,401,26,196,3639,26658,1,7136,33982,2,518,6,0,2975,3032,87,155,5604,0,211,5157,0,9022,2797,6667,2,1062,0,656,2172,0,3739,1047,6,4,0,13090,679,1694,1210,114,85,2122,52,1,0,0,63111,3383,600,1616,1,461,0,480,704,50334,15436,104,0,0,0,0,0,2,0,1402,1
1,2094,154,147,10,2,22,114,0,0,605,38,4,2,442,5,3,7,0,3745,0,19,248,14701,20,68,0,0,3713,1078,433,0,77,0,0,157,61,76,0,1,3025,0,13,6,5638,144,98,727,158,1200,74,1,581,0,0,0,0,0,0,288,0,21,22,1213,5215,17,718,7159,389,382,2,0,397,219,62,8,3105,0,114,514,0,2189,978,1598,0,2557,26,6,1233,0,693,338,10,3,0,757,964,1707,20,6,30,64,50,1,0,0,6980,189,408,252,1,276,0,89,1249,8438,1178,55,0,0,3,7,0,3,1,603,1
1,1947,74,137,10,2,19,106,0,0,534,39,2,2,393,5,3,7,0,3887,0,21,166,15580,8,62,0,0,3464,833,418,0,22,0,0,110,35,69,0,2,4233,0,13,6,5754,128,47,727,78,1238,69,1,524,0,0,0,0,0,0,212,0,20,22,1990,4405,17,458,6149,2,433,2,0,303,178,62,8,6460,0,73,237,0,2077,880,1326,0,2583,2,6,1279,0,803,85,10,3,0,775,108,1188,14,8,30,64,43,1,0,0,6772,126,388,242,1,277,0,82,119,9107,1194,37,0,0,3,7,0,3,1,603,1
14,1716,62,57,16,2,25,93,0,0,1446,77,4,2,277,17,4,45,0,422,0,21,261,11230,10,75,0,0,3251,637,116,0,103,14,0,404,45,82,0,14,88,0,14,11,3301,216,151,198,562,24,60,0,375,0,0,0,0,0,0,812,0,23,64,726,4427,8,992,3511,0,427,1,0,1017,403,121,37,1222,0,34,482,0,2966,870,1022,0,390,2,9,2249,0,1059,203,8,3,0,97,784,538,32,30,21,140,39,1,0,0,6621,135,362,407,1,85,0,119,240,4375,262,13,0,0,35,119,1,1,1,636,1
0,1606,53,32,0,2,18,78,0,0,267,20,2,0,241,6,1,0,0,80,0,20,139,9293,8,56,0,0,2834,905,39,0,3,0,0,29,18,53,0,0,76,0,13,0,2657,69,15,470,0,12,56,0,709,0,0,0,0,0,0,44,0,1,11,839,3370,0,388,3649,0,439,0,0,61,311,0,0,1697,0,0,814,0,1904,571,535,0,3,0,0,1220,0,781,328,6,3,0,321,56,275,8,4,0,2,41,1,0,0,7039,281,302,181,1,49,0,50,97,4122,2074,14,0,0,60,102,0,8,1,2688,1
0,829,50,115,4,0,54,291,4,0,1359,82,12,3,525,12,20,18,1,549,0,22,527,20477,84,82,0,0,5842,702,1284,0,55,3,0,1194,76,101,8,5,142,0,50,24,5075,229,103,697,127,24,75,2,838,0,0,0,0,0,0,423,1,48,53,579,8424,0,1489,10460,0,422,3,1,645,327,111,51,729,0,245,1190,0,3687,2044,3153,12,338,30,605,3439,0,8855,109,4,7,0,331,459,578,193,6,0,4,49,0,0,0,8005,1325,1446,386,4,967,0,123,86,7513,1494,15,1,0,118,221,0,3,0,3174,1
1,687,120,98,4,1,27,72,0,0,626,40,6,1,441,15,8,4,1,325,0,16,238,16419,98,70,0,0,3576,337,418,0,57,0,0,1771,18,67,8,2,285,0,40,0,2895,127,40,525,19,12,44,0,240,0,0,0,0,0,0,183,0,9,19,289,6493,0,944,6388,384,162,1,0,384,121,80,5,1462,0,38,1679,0,1833,388,1736,8,163,24,493,5494,0,1911,63,6,3,0,19,121,1034,32,6,3,12,41,1,0,0,1068,1710,1431,225,6,249,0,64,120,4201,1257,49,0,0,24,76,0,11,2,629,1
1,1972,143,60,5,4,23,93,2,1,566,36,3,1,298,6,3,10,0,6431,0,23,261,9540,20,66,0,2,3035,661,86,0,77,1,1,147,51,69,0,2,128,0,14,0,2969,130,82,624,164,1254,63,22,410,0,2,0,0,1,0,277,0,2,17,400,3451,0,490,4516,387,440,1,0,285,182,93,12,337,0,154,494,0,2584,534,736,2,2584,24,0,1314,0,851,306,6,3,0,136,1559,1180,19,4,30,64,44,1,0,0,6743,166,324,388,2,73,1,74,1232,4921,233,66,0,0,3,75,0,7,0,598,1
0,1614,55,31,2,2,21,78,0,0,207,21,2,0,239,7,0,0,0,310,0,21,148,6327,8,52,0,0,2615,301,40,0,13,0,0,41,18,48,0,0,86,0,13,0,2671,71,27,167,68,21,55,0,265,0,0,0,0,0,0,73,0,3,12,142,1894,1,183,4655,0,419,0,0,86,14,2,0,110,0,0,172,0,2014,347,279,0,15,0,0,1166,0,811,45,6,3,0,19,164,303,8,4,0,20,34,1,0,0,6386,64,300,181,1,49,0,46,96,3828,208,23,1,1,65,121,14,2,3,2013,1
2,515,23,78,4,1,34,109,2,0,985,44,7,0,384,8,7,17,1,548,0,21,219,13203,77,60,0,0,3145,428,341,0,45,0,0,1380,26,59,8,5,87,0,8,0,2762,156,62,542,12,24,53,5,771,0,0,0,0,0,0,330,0,10,23,427,5779,0,1025,4771,0,468,1,1,462,172,111,24,619,0,97,1278,0,2862,1834,1443,12,203,0,33,3301,0,6035,96,6,3,0,218,179,369,58,10,6,22,30,1,0,0,6911,1359,512,272,5,153,0,67,133,5596,677,14,0,0,47,206,0,19,0,10512,1
1,1786,57,41,5,3,17,81,0,1,425,25,1,0,229,6,2,2,0,6245,0,23,200,7183,8,60,0,1,2647,470,47,0,46,1,0,86,21,65,0,0,92,0,14,0,2505,106,46,620,72,1256,57,22,381,0,2,0,0,1,0,160,0,2,12,286,2281,0,284,3316,0,431,0,0,121,118,62,13,232,0,122,399,0,2251,446,381,0,2530,0,0,1259,0,816,258,6,3,0,66,1205,436,19,4,30,64,43,1,0,0,6517,93,308,353,1,55,1,69,100,4781,222,28,0,0,3,112,0,3,0,352,1
0,1551,53,30,0,2,16,75,0,0,158,18,2,0,180,5,0,0,0,545,0,20,145,5393,8,55,0,0,2252,227,40,0,7,0,0,30,17,53,0,0,77,0,13,0,2198,67,14,169,0,18,50,0,280,0,0,0,0,0,0,45,0,2,11,117,1336,0,111,2068,0,433,0,0,61,4,0,0,109,0,0,157,0,1859,306,244,2,1,0,0,1220,0,793,32,6,3,0,21,0,283,7,2,0,2,40,1,0,0,6391,64,288,181,1,50,0,50,91,3793,264,14,0,0,4,11,0,0,6,3527,1
2,1619,53,32,2,2,25,100,0,0,327,21,3,0,243,7,0,0,0,396,0,19,197,6635,6,52,0,0,2693,357,39,0,11,0,0,58,20,47,0,1,81,0,13,0,3015,73,34,169,78,34,55,0,272,0,0,0,0,0,0,116,0,1,18,160,1995,1,231,4743,0,418,0,0,158,33,2,5,114,0,1,170,0,2216,260,330,0,73,0,0,1245,0,694,45,6,3,0,127,19,339,10,6,5,390,34,1,0,0,6531,171,280,195,1,49,0,48,108,3976,198,17,0,0,9,13,0,8,0,12753,1
6,1654,61,50,17,1,20,82,0,0,1116,45,4,2,249,6,3,3,0,9053,0,25,245,9719,12,75,0,0,2806,423,62,0,39,0,0,176,30,77,0,1,161,0,13,5,2860,127,51,1653,232,31,54,20,279,0,0,0,0,0,13,283,0,16,17,262,5604,1,648,2994,16,430,2,1,314,147,62,10,135,0,45,246,0,2359,573,769,2,515,0,6,1380,2,1215,73,10,3,0,171,259,729,14,10,9,40,43,0,0,0,6557,221,306,306,4,63,0,83,901,6704,206,16,0,0,8,21,0,24,0,6473,1
0,1611,55,37,0,2,18,85,0,0,337,27,3,0,237,6,2,28,0,550,0,21,155,8003,8,51,0,0,2585,466,56,0,22,0,0,146,29,60,0,1,93,0,14,9,2722,91,24,195,22,16,54,0,321,0,0,0,0,0,0,196,0,5,15,1463,3443,0,719,2780,0,433,1,0,202,147,93,4,784,0,129,294,0,3338,281,864,2,75,2,4,1258,0,887,74,6,3,0,84,19,333,6,6,0,4,36,1,0,0,6443,117,300,1123,1,77,0,66,118,4021,333,16,0,0,107,191,0,11,6,1080,1
1,1922,66,136,8,2,18,101,0,0,1404,35,2,1,372,5,2,2,0,4065,0,21,190,18437,8,73,0,0,2867,2222,117,0,44,0,0,95,33,77,0,1,967,0,13,3,2883,129,90,640,156,1259,61,1,408,0,0,0,0,0,0,202,0,16,18,1022,11707,9,1970,11523,2,423,1,0,257,1509,93,8,2938,0,114,1870,0,2040,3110,2654,0,2590,2,6,1242,0,790,562,8,3,0,4607,916,950,20,6,30,64,55,1,0,0,7769,93,352,237,1,80,0,86,118,6998,311,35,0,0,2,7,0,3,1,429,1
0,1615,73,30,0,2,18,97,0,0,143,18,3,0,227,5,0,0,0,70,0,22,179,6285,6,50,0,0,2587,346,46,0,15,0,0,27,19,47,0,0,78,0,14,1,2923,69,15,149,0,10,57,0,272,0,0,0,0,0,0,42,0,1,11,116,1841,0,126,2516,16,424,0,0,57,1,0,0,104,0,0,158,0,1866,439,299,0,0,0,0,1223,0,669,33,8,3,0,37,1,502,7,2,0,2,34,1,0,0,6461,82,300,179,1,64,0,44,89,3946,198,13,0,0,42,155,0,24,0,1429,1
